,vid_name,channel_name,publishedAt ,views,likes,commentCount,vidID,Playlist_id,Playlist_name,Subscribers
480,The Weeknd - The Fall,The Weeknd,2012-01-09T06:44:46Z,7125468,43968,2731,YK9N-Xh32eE,PLDA6201BA77AD3BBE,The Weeknd - Echoes Of Silence (Mixtape),32600000
481,The Weeknd - Next,The Weeknd,2012-01-12T01:44:36Z,36478079,205005,7273,-iW1-BuJ_Hc,PLDA6201BA77AD3BBE,The Weeknd - Echoes Of Silence (Mixtape),32600000
482,The Weeknd - Echoes Of Silence,The Weeknd,2012-01-18T02:41:54Z,6429989,55452,3017,rtLBud9zPF0,PLDA6201BA77AD3BBE,The Weeknd - Echoes Of Silence (Mixtape),32600000
483,The Weeknd - Lonely Star,The Weeknd,2011-08-19T15:07:21Z,10313703,58519,3694,pdH1kXzquQo,PLD6E8F044EE05317D,The Weeknd - Thursday (Mixtape),32600000
484,The Weeknd - Life Of The Party,The Weeknd,2011-08-19T18:24:56Z,4210430,26427,1589,_bSXY75R3Wc,PLD6E8F044EE05317D,The Weeknd - Thursday (Mixtape),32600000
485,The Weeknd - Thursday,The Weeknd,2011-08-19T20:27:24Z,8876632,46573,3650,0Suprl56Owg,PLD6E8F044EE05317D,The Weeknd - Thursday (Mixtape),32600000
486,The Weeknd - The Zone (feat. Drake),The Weeknd,2011-08-20T22:15:45Z,28648302,135515,7844,YWIhwplfx4Q,PLD6E8F044EE05317D,The Weeknd - Thursday (Mixtape),32600000
487,The Weeknd - The Birds (Part 1),The Weeknd,2011-06-16T01:47:59Z,13508063,83932,3890,t2_YyRBYZjM,PLD6E8F044EE05317D,The Weeknd - Thursday (Mixtape),32600000
488,The Weeknd - The Birds (Part 2),The Weeknd,2011-08-19T21:26:14Z,10515296,64864,4380,9FE-Pwm2cyc,PLD6E8F044EE05317D,The Weeknd - Thursday (Mixtape),32600000
489,The Weeknd - Gone,The Weeknd,2011-08-20T04:26:03Z,13330589,77703,4518,CqHKfscXS64,PLD6E8F044EE05317D,The Weeknd - Thursday (Mixtape),32600000
490,The Weeknd - Rolling Stone,The Weeknd,2011-05-25T21:02:36Z,8286197,53984,3415,fCPkgAIANys,PLD6E8F044EE05317D,The Weeknd - Thursday (Mixtape),32600000
491,The Weeknd - Heaven Or Las Vegas,The Weeknd,2011-08-19T23:58:07Z,2651647,18432,1521,dXbJ8-38yHw,PLD6E8F044EE05317D,The Weeknd - Thursday (Mixtape),32600000
492,The Weeknd - High For This,The Weeknd,2011-03-20T23:55:11Z,75759195,456328,15979,sX9DgavXiN4,PL3F6220837C6F466B,The Weeknd - House Of Balloons (Mixtape),32600000
493,The Weeknd - What You Need,The Weeknd,2011-02-25T02:57:36Z,39797399,279626,11007,PGCVhhUxnp8,PL3F6220837C6F466B,The Weeknd - House Of Balloons (Mixtape),32600000
494,The Weeknd - House Of Balloons / Glass Table Girls,The Weeknd,2011-03-21T01:39:53Z,30899486,233598,11403,8ex38L8xtNI,PL3F6220837C6F466B,The Weeknd - House Of Balloons (Mixtape),32600000
495,The Weeknd - The Morning,The Weeknd,2011-03-21T01:50:27Z,58179703,353361,12442,5TAko3RH0bk,PL3F6220837C6F466B,The Weeknd - House Of Balloons (Mixtape),32600000
496,The Weeknd - Wicked Games,The Weeknd,2011-03-05T20:20:13Z,90290626,489286,16250,o9PuAm7d0PA,PL3F6220837C6F466B,The Weeknd - House Of Balloons (Mixtape),32600000
497,The Weeknd - The Party & The After Party,The Weeknd,2011-03-21T03:45:39Z,21306446,113196,6944,yI-zb_aP0So,PL3F6220837C6F466B,The Weeknd - House Of Balloons (Mixtape),32600000
498,The Weeknd - Coming Down,The Weeknd,2011-03-24T03:13:31Z,16597695,117509,5430,WVg1mbxTkFo,PL3F6220837C6F466B,The Weeknd - House Of Balloons (Mixtape),32600000
499,The Weeknd - Loft Music,The Weeknd,2011-03-21T02:43:11Z,19042223,109091,5705,HOdNMwTNNhA,PL3F6220837C6F466B,The Weeknd - House Of Balloons (Mixtape),32600000
500,The Weeknd - The Knowing,The Weeknd,2011-03-21T01:51:55Z,11657400,70354,5060,WsdmtOYtxNk,PL3F6220837C6F466B,The Weeknd - House Of Balloons (Mixtape),32600000
501,Selena Gomez - My Mind & Me (Official Lyric Video),SelenaGomezVEVO,2022-11-03T12:00:06Z,12497672,512601,16739,TW98pGSTvM0,PLjRnR35RycB7qEXj_OT-1xpYu7xEmJQoq,My Mind & Me,33600000
502,Selena Gomez: My Mind & Me — An Exclusive Conversation | Apple TV+,Apple TV,2022-11-06T03:29:46Z,2819688,71561,,Lz5MM6ysmeI,PLjRnR35RycB7qEXj_OT-1xpYu7xEmJQoq,My Mind & Me,33600000
503,Selena Gomez - Lose You To Love Me (Official Music Video),SelenaGomezVEVO,2019-10-23T04:00:11Z,446349220,8808106,353271,zlJDTxahav0,PL7A5913233C7361C5,Music Videos,33600000
504,Selena Gomez - Good For You,SelenaGomezVEVO,2015-06-26T13:00:00Z,511600149,3343879,137760,1TsVjvEkc4s,PL7A5913233C7361C5,Music Videos,33600000
505,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Official Video)",SelenaGomezVEVO,2021-01-29T05:00:10Z,163493041,2709851,133941,h5WN3pkxPF0,PL7A5913233C7361C5,Music Videos,33600000
506,Selena Gomez - Same Old Love,SelenaGomezVEVO,2015-10-07T16:00:01Z,497359840,3751966,96029,9h30Bx4Klxg,PL7A5913233C7361C5,Music Videos,33600000
507,Selena Gomez - Feel Me (Live from the Revival Tour),SelenaGomezVEVO,2020-03-05T16:00:01Z,40295257,807258,19259,8N_Yro5QeCE,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
508,Me & My Girls,Selena Gomez - Topic,2018-11-03T07:07:14Z,1112487,14448,89,Ufzwh1-YSNI,PLjRnR35RycB7qEXj_OT-1xpYu7xEmJQoq,My Mind & Me,33600000
509,Selena Gomez - Me & The Rhythm,SelenaGomezVEVO,2015-10-02T04:00:00Z,55371532,564052,23345,2XFfWems2_A,PLjRnR35RycB7qEXj_OT-1xpYu7xEmJQoq,My Mind & Me,33600000
510,Perfect,Selena Gomez - Topic,2018-11-03T07:06:47Z,950140,15010,152,WbrPWIVunc0,PLjRnR35RycB7qEXj_OT-1xpYu7xEmJQoq,My Mind & Me,33600000
511,Selena Gomez - Let Me Get Me (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:04Z,9127089,192772,4643,d7uULYL3h84,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
512,Selena Gomez - Boyfriend (Official Video),SelenaGomezVEVO,2020-04-10T16:00:10Z,74928816,1683003,77708,tSIk1QvIM2E,PL7A5913233C7361C5,Music Videos,33600000
513,Selena Gomez & The Scene - Who Says,SelenaGomezVEVO,2011-03-04T17:40:40Z,376331966,2835430,191958,BzE1mX4Px0I,PLjRnR35RycB7qEXj_OT-1xpYu7xEmJQoq,My Mind & Me,33600000
514,Sober,Selena Gomez - Topic,2018-11-03T07:07:55Z,481844,11409,97,3vFusnZ5_JI,PLjRnR35RycB7qEXj_OT-1xpYu7xEmJQoq,My Mind & Me,33600000
515,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Official Video)",SelenaGomezVEVO,2021-01-29T05:00:10Z,163493041,2709851,133941,h5WN3pkxPF0,PL7A5913233C7361C5,Music Videos,33600000
516,DJ Snake & Selena Gomez - Selfish Love (Official Video),DJSnakeVEVO,2021-03-04T20:00:11Z,43152049,827037,55964,gQG_2O9Bu6c,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
517,Selena Gomez - De Una Vez (Official Video),SelenaGomezVEVO,2021-01-15T00:00:10Z,97503065,3208428,242183,91VRyTvjoX4,PL7A5913233C7361C5,Music Videos,33600000
518,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Performance Video)",SelenaGomezVEVO,2021-02-24T13:00:00Z,67973183,701311,16857,a6gWOdE5y3I,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
519,Selena Gomez - De Una Vez (Lyric Video),SelenaGomezVEVO,2021-01-25T20:59:46Z,3058019,149974,6246,Vh-VwDbEvJM,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
520,Selena Gomez & Rauw Alejandro - Baila Conmigo (Premio Lo Nuestro 2021),SelenaGomezVEVO,2021-02-19T07:30:03Z,78613638,811533,21878,wvIPYXXFTuE,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
521,Selena Gomez - De Una Vez (Lyric Video),SelenaGomezVEVO,2021-03-12T05:00:26Z,2044656,107913,4036,tZx9QvNn30E,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
522,Selena Gomez - Buscando Amor (Lyric Video),SelenaGomezVEVO,2021-03-12T05:00:01Z,5934525,230366,11765,2P6EExu3H5s,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
523,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Lyric Video)",SelenaGomezVEVO,2021-03-12T05:00:01Z,2251924,88920,2626,1EQBF-4GVVw,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
524,Selena Gomez - Dámelo To’ (Lyric Video) ft. Myke Towers,SelenaGomezVEVO,2021-03-12T05:00:04Z,8453850,272992,11162,EU02Cq-6XAQ,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
525,Selena Gomez - Vicio (Lyric Video),SelenaGomezVEVO,2021-03-12T05:00:08Z,5705936,233935,11268,_ILiUAK5-Vw,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
526,Selena Gomez - Adiós (Lyric Video),SelenaGomezVEVO,2021-03-12T05:00:02Z,9005228,414119,16118,9H_368c2Hzw,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
527,"DJ Snake, Selena Gomez - Selfish Love (Lyric Video)",SelenaGomezVEVO,2021-03-12T05:00:06Z,7521802,224835,6099,9gqAq6kq5Ek,PLjRnR35RycB6Ru8lp07XHPmZuKe-5fHBu,Selena Gomez - REVELACIÓN,33600000
528,Selena Gomez - Lose You To Love Me (Official Music Video),SelenaGomezVEVO,2019-10-23T04:00:11Z,446349220,8808106,353271,zlJDTxahav0,PL7A5913233C7361C5,Music Videos,33600000
529,Selena Gomez - Lose You To Love Me (Demo Version/Audio),SelenaGomezVEVO,2020-10-02T14:00:08Z,6507700,266527,15108,KE12jhXAdws,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
530,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,BLACKPINK,2020-08-28T04:00:11Z,854546641,19818274,3030008,vRXZj0DzXIA,PL7A5913233C7361C5,Music Videos,33600000
531,Selena Gomez - Look At Her Now (Official Music Video),SelenaGomezVEVO,2019-10-24T04:00:01Z,237401114,4195043,132545,8u-_64S7plI,PL7A5913233C7361C5,Music Videos,33600000
532,Selena Gomez - Rare (Official Music Video),SelenaGomezVEVO,2020-01-10T17:00:13Z,107056809,2447178,104257,ia1iuXbEaYQ,PL7A5913233C7361C5,Music Videos,33600000
533,Selena Gomez - Rare (Live From The Village Studio),SelenaGomezVEVO,2020-02-24T16:00:05Z,7653321,398903,16663,YElFEKA4TPM,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
534,Selena Gomez - Boyfriend (Official Video),SelenaGomezVEVO,2020-04-10T16:00:10Z,74928816,1683003,77708,tSIk1QvIM2E,PL7A5913233C7361C5,Music Videos,33600000
535,Selena Gomez - Dance Again (Performance Video),SelenaGomezVEVO,2020-03-26T16:00:22Z,31946773,800544,26495,YZ-LagCs6GA,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
536,Selena Gomez - Feel Me (Live from the Revival Tour),SelenaGomezVEVO,2020-03-05T16:00:01Z,40295257,807258,19259,8N_Yro5QeCE,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
537,Selena Gomez - Souvenir (Lyric Video),SelenaGomezVEVO,2020-04-09T12:00:15Z,29100970,439489,16597,Yik5fFNfBrU,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
538,Selena Gomez - Fun (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:09Z,4451478,126126,2663,ze3XnfkDlAE,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
539,Selena Gomez - Vulnerable (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:08Z,17067940,320392,8020,o2XUvtimg5g,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
540,Selena Gomez - People You Know (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:00Z,31462768,627405,12962,0SVaz8VWE84,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
541,Selena Gomez - Cut You Off (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:04Z,8226687,212566,4375,_teL1rADTMo,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
542,Selena Gomez - A Sweeter Place (Official Lyrics) ft. Kid Cudi,SelenaGomezVEVO,2020-01-10T05:00:01Z,14295266,265773,8360,HwV4t4yuSxA,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
543,Selena Gomez - Kinda Crazy (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:04Z,9332093,190116,4472,CiM4-gO8xUU,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
544,Selena Gomez - Ring (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:14Z,14862950,309852,8415,nPHfAl5gcGo,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
545,Selena Gomez - Crowded Room (Official Lyrics) ft. 6LACK,SelenaGomezVEVO,2020-01-10T05:00:04Z,11861289,257344,6167,Qi8TS13SlMM,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
546,Selena Gomez - Rare (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:02Z,8973572,269186,7013,HQEHK7VjaQE,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
547,Selena Gomez - Boyfriend (Lyric Video),SelenaGomezVEVO,2020-04-09T12:00:09Z,6922762,210883,7769,BUkat1R6AB4,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
548,Selena Gomez - Let Me Get Me (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:04Z,9127089,192772,4643,d7uULYL3h84,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
549,Selena Gomez - Lose You To Love Me (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:12Z,3717519,97216,1382,xIj0md1floA,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
550,Selena Gomez - Look At Her Now (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:07Z,2136828,67427,1085,gciyyXS0u-8,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
551,Selena Gomez - Dance Again (Official Lyrics),SelenaGomezVEVO,2020-01-10T05:00:02Z,7024514,183802,4023,9vBFuIeC5qI,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
552,Selena Gomez - Feel Me (Lyric Video),SelenaGomezVEVO,2020-02-21T05:00:01Z,36793123,617750,20233,4Th0EwFmkLA,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
553,Selena Gomez - She (Lyric Video),SelenaGomezVEVO,2020-04-09T12:00:04Z,8723054,274401,7674,8Sc3onaS0xk,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
554,Selena Gomez - Boyfriend (Doll Version),Selena Gomez,2020-04-29T16:04:08Z,2600553,170371,10008,pG6FrKhatU8,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
555,Selena Gomez - Boyfriend (Behind The Scenes),SelenaGomezVEVO,2020-04-21T16:00:09Z,2721697,116893,4050,NGvWouivgO4,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
556,"Selena Gomez, Alexander 23 - Rare (Alexander 23 Edit/Audio)",SelenaGomezVEVO,2020-02-28T05:00:16Z,940644,62654,2677,vt-rWATfPjQ,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
557,Selena Gomez - Boyfriend (VEVO Footnotes),SelenaGomezVEVO,2020-05-08T19:00:04Z,1455263,62413,2154,JTDF1Zan7ho,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
558,Selena Gomez - Lose You To Love Me (Alternative Video),SelenaGomezVEVO,2020-01-13T17:00:14Z,27315707,685310,17166,hhKn0WUby_M,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
559,Selena Gomez - Rare (Pop Up Video),SelenaGomezVEVO,2020-02-06T17:00:12Z,8129785,232855,4979,cezVY-W1K-I,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
560,Selena Gomez - Rare (Behind The Scenes),SelenaGomezVEVO,2020-01-20T17:00:13Z,1475425,99637,2694,ypeBXnuYNGU,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
561,Selena Gomez - Lose You To Love Me (Pop Up Video),SelenaGomezVEVO,2020-01-15T17:00:07Z,39146391,416946,0,b8kRrZ6PTU8,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
562,Selena Gomez - Look At Her Now (Pop Up Video),SelenaGomezVEVO,2020-01-15T17:00:04Z,5355399,159300,0,HGTOy5ghVb0,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
563,Selena Gomez - Look At Her Now (Alternative Video),SelenaGomezVEVO,2020-01-14T17:00:05Z,3284547,231107,6642,VBL44zN6xHA,PLjRnR35RycB68pG15bAfFgt8ctppFxG71,Selena Gomez - RARE,33600000
564,Coldplay X Selena Gomez - Let Somebody Go (Official Video),Coldplay,2022-02-07T17:00:09Z,62950973,1250231,38028,CWCMGIG1Y54,PL7A5913233C7361C5,Music Videos,33600000
565,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Official Video)",SelenaGomezVEVO,2021-01-29T05:00:10Z,163493041,2709851,133941,h5WN3pkxPF0,PL7A5913233C7361C5,Music Videos,33600000
566,Selena Gomez - De Una Vez (Official Video),SelenaGomezVEVO,2021-01-15T00:00:10Z,97503065,3208428,242183,91VRyTvjoX4,PL7A5913233C7361C5,Music Videos,33600000
567,Selena Gomez - Lose You To Love Me (Official Music Video),SelenaGomezVEVO,2019-10-23T04:00:11Z,446349220,8808106,353271,zlJDTxahav0,PL7A5913233C7361C5,Music Videos,33600000
568,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,BLACKPINK,2020-08-28T04:00:11Z,854546641,19818274,3030008,vRXZj0DzXIA,PL7A5913233C7361C5,Music Videos,33600000
569,Selena Gomez - Look At Her Now (Official Music Video),SelenaGomezVEVO,2019-10-24T04:00:01Z,237401114,4195043,132545,8u-_64S7plI,PL7A5913233C7361C5,Music Videos,33600000
570,Selena Gomez - Rare (Official Music Video),SelenaGomezVEVO,2020-01-10T17:00:13Z,107056811,2447178,104257,ia1iuXbEaYQ,PL7A5913233C7361C5,Music Videos,33600000
571,Selena Gomez - Good For You,SelenaGomezVEVO,2015-06-26T13:00:00Z,511600149,3343879,137760,1TsVjvEkc4s,PL7A5913233C7361C5,Music Videos,33600000
572,Selena Gomez - Bad Liar,SelenaGomezVEVO,2017-06-14T16:35:47Z,350274264,3447650,125749,NZKXkD6EgBk,PL7A5913233C7361C5,Music Videos,33600000
573,"Trevor Daniel, Selena Gomez - Past Life (Official Video)",SelenaGomezVEVO,2020-07-14T16:00:10Z,40526175,1134646,43826,1AhOK4UwAMs,PL7A5913233C7361C5,Music Videos,33600000
574,Selena Gomez - Hands To Myself,SelenaGomezVEVO,2016-01-20T08:00:00Z,454954703,3381186,137827,FMlcn-_jpWY,PL7A5913233C7361C5,Music Videos,33600000
575,Selena Gomez - Same Old Love,SelenaGomezVEVO,2015-10-07T16:00:01Z,497359840,3751966,96029,9h30Bx4Klxg,PL7A5913233C7361C5,Music Videos,33600000
576,"Selena Gomez, Marshmello - Wolves",SelenaGomezVEVO,2017-11-18T16:00:02Z,519219993,5133559,140871,cH4E_t3m3xM,PL7A5913233C7361C5,Music Videos,33600000
577,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",DJSnakeVEVO,2018-10-10T00:35:00Z,2472666974,19150879,553296,ixkoVwKQaJg,PL7A5913233C7361C5,Music Videos,33600000
578,"benny blanco, Tainy, Selena Gomez, J Balvin - I Can't Get Enough (Official Audio)",benny blanco,2019-02-28T13:00:08Z,23263286,436460,15326,tvRbFMVqlI8,PL7A5913233C7361C5,Music Videos,33600000
579,"Trevor Daniel, Selena Gomez - Past Life [Lyrics]",TrevorDanielVEVO,2020-06-26T04:00:11Z,9565575,284811,13765,d3QWmEeKO0w,PL7A5913233C7361C5,Music Videos,33600000
580,Selena Gomez - The Heart Wants What It Wants (Official Video),SelenaGomezVEVO,2014-11-06T11:03:00Z,834614362,5818215,207698,ij_0p_6qTss,PL7A5913233C7361C5,Music Videos,33600000
581,Selena Gomez & The Scene - Love You Like A Love Song,SelenaGomezVEVO,2011-06-24T00:30:00Z,707331252,5097131,251749,EgT_us6AsDg,PL7A5913233C7361C5,Music Videos,33600000
582,Selena Gomez - Come & Get It,SelenaGomezVEVO,2013-05-07T23:53:06Z,784185075,4722413,335106,n-D1EB74Ckg,PL7A5913233C7361C5,Music Videos,33600000
583,Selena Gomez - Slow Down (Official),SelenaGomezVEVO,2013-07-20T01:00:09Z,411804311,2702492,154195,Z8eXaXoUJRQ,PL7A5913233C7361C5,Music Videos,33600000
584,Selena Gomez - Kill Em With Kindness,SelenaGomezVEVO,2016-06-06T16:00:01Z,544048689,4020708,177040,HHP5MKgK0o8,PL7A5913233C7361C5,Music Videos,33600000
585,Selena Gomez - Back To You,SelenaGomezVEVO,2018-06-05T14:00:07Z,271635016,3132840,106667,VY1eFxgRR-k,PL7A5913233C7361C5,Music Videos,33600000
586,Selena Gomez - Boyfriend (Official Video),SelenaGomezVEVO,2020-04-10T16:00:10Z,74928816,1683003,77708,tSIk1QvIM2E,PL7A5913233C7361C5,Music Videos,33600000
587,Selena Gomez - Fetish ft. Gucci Mane (Official Music Video),SelenaGomezVEVO,2017-07-26T16:00:05Z,217516527,2751578,116075,STO4-8vkG0U,PL7A5913233C7361C5,Music Videos,33600000
588,"Selena Gomez, Camilo - 999 (Official Video)",SelenaGomezVEVO,2021-08-27T00:00:10Z,27960226,1031423,56777,cJTmumMot1U,PL7A5913233C7361C5,Music Videos,33600000
589,Doja Cat - Need To Know (Official Live Performance) | Vevo,dojacatVEVO,2021-08-06T16:00:20Z,12182925,424761,8407,cBL6on_lJZE,PLjL_xsNpjUAPlCmdufBqkrtfKQUEN6zNR,Vevo Official Live Performances,11600000
590,Doja Cat - Love To Dream (Official Live Performance) | Vevo,dojacatVEVO,2021-07-06T16:00:21Z,7691599,215601,7195,pOZpy3vlNwE,PLjL_xsNpjUAPlCmdufBqkrtfKQUEN6zNR,Vevo Official Live Performances,11600000
591,Doja Cat - Ain't Shit (Official Live Performance) | Vevo,dojacatVEVO,2021-07-02T16:00:01Z,64620636,1257383,21704,13MvatpPQv4,PLjL_xsNpjUAPlCmdufBqkrtfKQUEN6zNR,Vevo Official Live Performances,11600000
592,"Doja Cat, The Weeknd - You Right (Official Video)",dojacatVEVO,2021-06-25T04:00:10Z,241897939,3009273,69361,JXgV1rXUoME,PLjL_xsNpjUAPZNZd7ej08NwVJ4VljepUM,Doja Cat - Video Essentials,11600000
593,"Doja Cat, The Weeknd - You Right (Official Video)",dojacatVEVO,2021-06-25T04:00:10Z,241897939,3009273,69361,JXgV1rXUoME,PLjL_xsNpjUAPZNZd7ej08NwVJ4VljepUM,Doja Cat - Video Essentials,11600000
594,"Doja Cat, The Weeknd - You Right (Official Video)",dojacatVEVO,2021-06-25T04:00:10Z,241897939,3009273,69361,JXgV1rXUoME,PLjL_xsNpjUAPZNZd7ej08NwVJ4VljepUM,Doja Cat - Video Essentials,11600000
595,"Doja Cat, The Weeknd - You Right (Official Video)",dojacatVEVO,2021-06-25T04:00:10Z,241897939,3009273,69361,JXgV1rXUoME,PLjL_xsNpjUAPZNZd7ej08NwVJ4VljepUM,Doja Cat - Video Essentials,11600000
596,Doja Cat - The Tale of Becoming Doja Cat | Vevo LIFT,dojacatVEVO,2020-07-31T16:00:09Z,1509512,85828,2991,H1o_G1h9Trc,PLjL_xsNpjUANEEEASHIifuLOYMeX3NGKW,Vevo LIFT,11600000
597,Doja Cat - Say So (Live Performance) | Vevo LIFT,dojacatVEVO,2020-05-04T16:00:08Z,13790628,393407,16152,6UK85MH5PmY,PLjL_xsNpjUANEEEASHIifuLOYMeX3NGKW,Vevo LIFT,11600000
598,Doja Cat - Streets (Live Performance) | Vevo LIFT,dojacatVEVO,2020-03-05T20:00:01Z,39476296,799965,21679,0hD-Z1q_ZyI,PLjL_xsNpjUANEEEASHIifuLOYMeX3NGKW,Vevo LIFT,11600000
599,"Doja Cat ""Juicy"" Official Lyrics & Meaning | Verified",Genius,2019-10-02T15:59:14Z,11989872,352457,12158,6HgDa0RcZ0I,PLjL_xsNpjUAOaOicl3xX6OZT1UK18c9Pe,Doja Apperances,11600000
600,Recreating Fire Doja Cat Looks (Judged by Doja!!) ~ NAYVA Ep #35 ~ FASHION & BEAUTY,NAYVA,2019-07-16T19:00:00Z,1311318,50338,2022,-DrLcxg9hyw,PLjL_xsNpjUAOaOicl3xX6OZT1UK18c9Pe,Doja Apperances,11600000
601,"Doja Cat talks New Album, Smoking 10 Blunts A Day, Situationship | Bootleg Kev & DJ Hed",REAL 92.3 LA,2019-06-22T03:27:44Z,156210,2290,366,4tRS8_wd6yE,PLjL_xsNpjUAOaOicl3xX6OZT1UK18c9Pe,Doja Apperances,11600000
602,"Doja Cat Explains ""Thicker Than A Snicker"" | Arts & Raps | All Def Music",All Def Music,2019-06-27T19:00:02Z,7285428,163355,5155,SqZND30FIBc,PLjL_xsNpjUAOaOicl3xX6OZT1UK18c9Pe,Doja Apperances,11600000
603,"Doja Cat & Rico Nasty ""Tia Tamera"" Official Lyrics & Meaning | Verified",Genius,2019-03-06T17:21:56Z,9200227,322305,11146,791ed4Htl4U,PLjL_xsNpjUAOaOicl3xX6OZT1UK18c9Pe,Doja Apperances,11600000
604,"Doja Cat Reacts To Adults React To Doja Cat (I'm a Cow, Tia Tamera)",REACT,2019-03-10T21:00:05Z,5497205,172296,4049,p6UF3FkTeuI,PLjL_xsNpjUAOaOicl3xX6OZT1UK18c9Pe,Doja Apperances,11600000
